ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_Divergence,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
0.2283,-0.3567,0.387,0.0,-0.1831,-0.125,-1.465,0.0,0.0,-0.3416,-0.3777,0.5303,0.0,-0.4167,-0.2986,-0.5513,-0.581,-0.3335,0.6216,-0.0753,-0.642,-0.893,0.4695,-0.3213,-0.87,-0.8755,0.0,0.0,-0.891,0.0,-0.4639,-0.6763,-0.5435,-0.05768,-2.0,0.0,-1.0,0.329,-0.26,-0.3704,-0.5,0.0,0.0,0.0,0.0,-0.05887
0.2047,-0.0291,0.387,0.0,-1.655,-0.125,-1.465,1.0,0.0,-0.3416,-0.3777,0.5938,0.0,-0.414,0.098,-0.5654,-0.59,-0.01784,0.6113,0.5713,-0.759,-0.075,-0.8926,0.4692,-0.87,-0.8755,0.0,0.0,-0.8887,0.0,-0.4531,-0.437,-0.654,0.3945,-1.0,0.0,-0.6665,0.04044,-0.0695,-0.2144,0.0,0.0,0.0,0.0,0.0,0.957
0.1437,0.59,0.387,0.0,7.395,-0.125,-1.465,1.0,0.0,-0.3416,-0.3777,0.747,0.0,-0.4114,1.234,-0.5786,-0.6055,0.5884,0.623,1.468,-0.7705,0.572,-0.07495,-0.892,-0.868,-0.8755,0.0,0.0,-0.8867,0.0,-0.427,0.2391,-0.9683,1.292,0.0,0.0,-0.3333,-0.429,0.5127,0.4653,0.5,0.0,0.0,0.0,0.0,2.941
0.1381,0.2888,0.387,0.0,-0.3633,-0.125,-1.465,1.0,0.0,-0.3416,-0.3777,0.6914,0.0,-0.409,-0.4434,-0.597,-0.621,0.315,0.632,-0.6196,-0.7656,1.468,0.5713,-0.0749,-0.866,-0.8755,0.0,0.0,-0.886,0.0,-0.4375,0.2151,-0.963,-0.265,-1.0,-0.5,-0.3333,-0.181,0.2527,0.1627,-0.5,1.0,0.0,0.0,0.0,-0.508
0.09576,0.3474,0.387,0.0,0.3164,0.0,-1.465,1.0,0.0,-0.3416,-0.3777,0.724,0.0,-0.4062,-0.3154,-0.623,-0.6323,0.353,0.656,0.2478,-0.7607,-0.619,1.467,0.5713,-0.8633,-0.8755,0.0,0.0,-0.8857,0.0,-0.4321,0.4175,-1.059,0.0625,0.0,0.0,0.0,-0.2551,0.3289,0.3083,0.0,0.0,0.0,0.0,0.0,0.2041
0.0909,0.736,0.387,0.0,1.137,0.125,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,0.1437,-0.642,-0.6333,0.7036,0.642,1.05,-0.736,0.248,-0.6187,1.466,-0.8594,-0.8755,0.0,0.0,-0.8853,0.0,-0.4126,0.531,-1.101,0.525,1.0,0.0,0.0,-0.6074,0.6616,0.7754,0.5,0.0,1.0,0.0,3.225,1.209
-0.0781,0.294,0.387,0.0,-0.4766,0.125,-1.465,1.0,0.0,-0.3416,-0.3777,0.7,0.0,-0.4517,-0.4753,-0.6416,-0.6265,0.2522,0.656,-0.975,-0.7485,1.05,0.2479,-0.6187,-0.8555,-0.8755,0.0,0.0,-0.8857,0.0,-0.43,0.084,-0.892,-0.3752,0.0,0.0,-0.3333,-0.2103,0.2708,0.3855,-0.5,1.0,0.0,0.0,0.0,-0.7373
-0.1185,0.5977,0.387,0.0,1.018,0.125,-1.465,1.0,0.0,-0.3416,-0.3777,0.778,0.0,-0.449,-0.09375,-0.636,-0.6206,0.5645,0.66,0.6934,-0.7246,-0.9746,1.049,0.2478,-0.8506,-0.8755,0.0,0.0,-0.8853,0.0,-0.4163,0.09845,-0.89,0.13,0.0,0.5,-0.3333,-0.4526,0.4817,0.6763,0.0,0.0,0.0,0.0,0.0,0.3481
-0.2883,0.752,0.387,0.0,0.4045,0.125,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,-0.2808,-0.6104,-0.612,0.728,0.636,0.4783,-0.6777,0.694,-0.9736,1.049,-0.845,-0.8755,0.0,0.0,-0.8833,0.0,-0.407,0.495,-1.078,0.192,1.0,0.5,0.0,-0.5728,0.6206,0.7485,0.5,0.0,0.0,0.0,0.0,0.476
-0.187,1.252,0.387,0.0,0.838,0.125,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,0.4563,-0.561,-0.596,1.193,0.5293,1.32,-0.5913,0.4785,0.6934,-0.973,-0.8403,-0.874,0.0,0.0,-0.88,0.0,-0.3823,0.6333,-1.13,0.701,1.0,1.0,0.0,-0.924,1.07,0.9927,1.0,0.0,1.0,0.0,3.287,1.553
-0.1709,1.069,0.387,0.0,-0.015076,0.25,-1.465,1.0,0.0,-0.3416,-0.3777,0.783,0.0,-0.4517,-0.2222,-0.5083,-0.583,1.064,0.549,-0.1672,-0.552,1.32,0.4783,0.693,-0.835,-0.871,0.0,0.0,-0.8765,0.0,-0.385,0.7197,-1.132,-0.0878,0.0,1.0,0.0,-0.79,0.916,0.7964,-0.5,1.0,0.0,0.0,0.0,-0.12146
-0.0964,1.33,0.387,0.0,0.412,0.375,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,0.5747,-0.4407,-0.5615,1.335,0.497,0.892,-0.483,-0.167,1.319,0.478,-0.828,-0.867,0.0,0.0,-0.8726,0.0,-0.368,0.888,-1.132,0.4807,1.0,1.0,0.3333,-0.997,1.167,0.887,0.0,0.0,0.0,0.0,0.0,1.061
-0.0934,1.386,0.387,0.0,0.193,0.5,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,0.8896,-0.37,-0.528,1.43,0.476,0.4387,-0.3906,0.892,-0.1669,1.318,-0.8223,-0.8643,0.0,0.0,-0.869,0.0,-0.3591,0.8896,-1.132,0.1719,1.0,1.0,0.3333,-1.0625,1.206,0.8213,0.5,0.0,0.0,0.0,0.0,0.4111
-0.1838,0.919,0.387,0.0,-0.2301,0.625,-1.465,1.0,0.0,-0.3416,-0.3777,0.7295,0.0,-0.4517,-0.09357,-0.2993,-0.4844,0.995,0.5117,-0.69,-0.3367,0.439,0.8916,-0.1667,-0.816,-0.862,0.0,0.0,-0.8667,0.0,-0.3726,0.9316,-1.132,-0.3235,0.0,1.0,0.3333,-0.7056,0.893,0.5586,-0.5,1.0,0.0,0.0,0.0,-0.5986
-0.06107,0.65,0.387,0.0,-0.1666,0.75,-1.465,1.0,0.0,-0.3416,-0.3777,0.708,0.0,-0.449,0.7544,-0.2461,-0.4373,0.792,0.5366,-0.2874,-0.3154,-0.6895,0.4387,0.891,-0.8115,-0.8604,0.0,0.0,-0.8633,0.0,-0.3774,0.8667,-1.132,-0.1256,-1.0,0.5,0.3333,-0.5596,0.7046,0.435,-0.5,2.0,0.0,0.0,0.0,-0.198
-0.02306,1.148,0.387,0.0,0.926,0.75,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,0.8203,-0.1406,-0.3472,1.033,0.5654,1.49,-0.2494,-0.2869,-0.689,0.4385,-0.8047,-0.8584,0.0,0.0,-0.8594,0.0,-0.352,0.948,-1.132,2.45,0.0,0.5,0.3333,-1.001,1.166,0.663,0.0,0.0,0.0,0.0,0.0,5.098
-0.1598,0.81,0.387,0.0,-0.1771,0.75,-1.465,1.0,0.0,-0.3416,-0.3777,0.7485,0.0,-0.4517,-0.7153,-0.02264,-0.2448,0.561,0.6313,-0.505,-0.2258,1.49,-0.2869,-0.689,-0.802,-0.8564,0.0,0.0,-0.8555,0.0,-0.3635,0.6934,-1.132,-0.538,-1.0,0.5,0.0,-0.742,0.8896,0.4875,-0.5,1.0,0.0,0.0,0.0,-1.023
-0.1263,0.94,0.387,0.0,0.315,0.75,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,0.0738,0.0798,-0.1471,0.6636,0.6514,0.6113,-0.204,-0.505,1.489,-0.2866,-0.797,-0.8545,0.0,0.0,-0.851,0.0,-0.3538,0.911,-1.132,0.8325,-1.0,0.5,0.3333,-0.864,1.046,0.546,0.0,0.0,0.0,0.0,0.0,1.74
0.07556,1.253,0.387,0.0,0.5034,0.75,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,1.973,0.1711,-0.05704,0.99,0.5757,1.076,-0.1488,0.6113,-0.5044,1.488,-0.792,-0.8506,0.0,0.0,-0.846,0.0,-0.333,0.981,-1.132,0.7383,0.0,0.5,0.3333,-1.136,1.33,0.6626,0.5,0.0,0.0,0.0,0.0,1.531
0.09845,1.734,0.387,0.0,0.5723,0.75,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,0.926,0.2593,0.0253,1.482,0.4644,1.475,-0.08026,1.076,0.611,-0.504,-0.785,-0.846,0.0,0.0,-0.8394,0.0,-0.3037,1.02,-1.132,0.9253,1.0,0.5,0.3333,-1.403,1.741,0.813,1.0,0.0,0.0,0.0,0.0,1.869
0.1274,1.223,0.387,0.0,-0.1895,0.75,-1.465,1.0,0.0,-0.3416,-0.3777,0.732,0.0,-0.4517,-0.3762,0.3264,0.0931,1.066,0.4978,-0.669,-0.07635,1.475,1.075,0.611,-0.778,-0.842,0.0,0.0,-0.8335,0.0,-0.3179,1.082,-1.132,-0.3784,0.0,0.5,0.3333,-1.12,1.36,0.6113,-0.5,1.0,0.0,0.0,0.0,-0.673
0.134,0.949,0.387,0.0,-0.1005,0.75,-1.465,1.0,0.0,-0.3416,-0.3777,0.716,0.0,-0.449,-0.2343,0.3564,0.1412,0.909,0.5176,-0.2323,-0.088,-0.6685,1.474,1.075,-0.7705,-0.838,0.0,0.0,-0.8276,0.0,-0.3223,0.986,-1.132,-0.112,0.0,0.0,0.0,-0.9517,1.15,0.513,-0.5,2.0,0.0,0.0,0.0,-0.1638
0.461,-0.2247,0.387,0.0,-1.183,0.625,-1.465,0.0,0.0,-0.3416,-0.3777,0.4768,0.0,-0.4463,1.778,0.3594,0.1774,-0.2222,0.539,-2.436,-0.1259,-0.2319,-0.668,1.474,-0.771,-0.8354,0.0,0.0,-0.8247,0.0,-0.3723,0.3474,-0.9663,-1.446,-1.0,-0.5,-0.3333,0.03802,0.238,0.02278,-0.5,3.0,0.0,0.0,0.0,-2.748
0.431,0.3257,0.387,0.0,-7.273,0.625,-1.465,1.0,0.0,-0.3416,-0.3777,0.623,0.0,-0.4436,1.256,0.3435,0.1993,0.3389,0.5566,1.427,-0.1704,-2.436,-0.2318,-0.6675,-0.768,-0.8325,0.0,0.0,-0.8203,0.0,-0.344,0.368,-0.9575,0.774,-1.0,0.0,-0.3333,-0.3904,0.8003,0.2717,0.0,0.0,0.0,0.0,0.0,1.616
0.526,0.09235,0.387,0.0,-0.476,0.625,-1.465,1.0,0.0,-0.3416,-0.3777,0.593,0.0,-0.441,0.4807,0.2961,0.21,0.1604,0.5674,-0.3804,-0.2299,1.427,-2.434,-0.2317,-0.7666,-0.829,0.0,0.0,-0.8164,0.0,-0.3513,0.3254,-0.9404,-0.1824,-2.0,0.0,-0.3333,-0.2406,0.5884,0.1722,-0.5,1.0,0.0,0.0,0.0,-0.304
0.466,0.07245,0.387,0.0,0.0386,0.625,-1.465,1.0,0.0,-0.3416,-0.3777,0.6045,0.0,-0.4382,-0.0485,0.2314,0.2144,0.1458,0.583,0.04144,-0.2676,-0.38,1.427,-2.432,-0.767,-0.826,0.0,0.0,-0.813,0.0,-0.3499,0.2262,-0.89,-0.01054,-1.0,0.0,-0.3333,-0.2433,0.553,0.16,0.0,0.0,0.0,0.0,0.0,0.0343
0.3013,0.05875,0.387,0.0,0.06476,0.625,-1.465,1.0,0.0,-0.3416,-0.3777,0.6143,0.0,-0.4355,-0.7974,0.1431,0.2063,0.1368,0.595,0.02667,-0.3555,0.04175,-0.3796,1.426,-0.771,-0.8228,0.0,0.0,-0.809,0.0,-0.3494,0.1722,-0.8623,-0.004208,0.0,0.5,-0.3333,-0.2474,0.5093,0.1525,0.5,0.0,0.0,0.0,0.0,0.0466
0.521,1.053,0.387,0.0,6.48,0.625,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,2.209,0.04236,0.1875,1.139,0.5415,2.557,-0.3604,0.02696,0.04172,-0.3794,-0.768,-0.818,0.0,0.0,-0.8037,0.0,-0.2983,0.5884,-1.033,1.759,1.0,0.5,0.0,-0.9688,1.457,0.736,1.0,0.0,1.0,0.0,4.367,3.518
0.6504,1.433,0.387,0.0,0.538,0.625,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,2.072,-0.0798,0.165,1.539,0.4517,1.235,-0.313,2.557,0.02695,0.0417,-0.762,-0.813,0.0,0.0,-0.7974,0.0,-0.2737,0.7373,-1.089,0.9795,1.0,0.5,0.3333,-1.278,1.751,0.912,1.5,0.0,0.0,0.0,0.0,1.899
0.7446,0.786,0.387,0.0,-0.3594,0.625,-1.465,1.0,0.0,-0.3416,-0.3777,0.6777,0.0,-0.4517,1.137,-0.1276,0.1455,0.8403,0.4954,-1.195,-0.3015,1.235,2.555,0.02693,-0.754,-0.808,0.0,0.0,-0.7935,0.0,-0.2996,0.393,-0.9346,-0.5923,1.0,0.0,0.0,-0.711,1.237,0.539,-0.5,1.0,0.0,0.0,0.0,-1.047
0.85,0.6006,0.387,0.0,-0.10126,0.625,-1.465,1.0,0.0,-0.3416,-0.3777,0.6665,0.0,-0.449,0.427,-0.1334,0.1209,0.621,0.5347,-0.1865,-0.3164,-1.194,1.235,2.555,-0.749,-0.803,0.0,0.0,-0.789,0.0,-0.3032,0.447,-0.9624,-0.10693,0.0,0.0,0.0,-0.591,1.061,0.4517,-0.5,2.0,0.0,0.0,0.0,-0.1517
0.9688,1.411,0.387,0.0,1.5,0.625,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,1.346,-0.07837,0.11255,1.264,0.513,2.154,-0.2327,-0.1863,-1.194,1.234,-0.739,-0.798,0.0,0.0,-0.784,0.0,-0.2595,0.5884,-1.002,1.843,0.0,0.5,0.0,-1.186,1.758,0.8257,0.0,0.0,0.0,0.0,0.0,3.527
0.8447,0.907,0.387,0.0,-0.2534,0.625,-1.465,1.0,0.0,-0.3416,-0.3777,0.7085,0.0,-0.4517,0.0998,-0.02248,0.097,0.772,0.542,-0.8955,-0.2008,2.154,-0.1862,-1.193,-0.7305,-0.793,0.0,0.0,-0.78,0.0,-0.2793,0.347,-0.895,-0.49,-1.0,0.5,-0.3333,-0.784,1.287,0.5376,-0.5,1.0,0.0,0.0,0.0,-0.846
0.7764,1.303,0.387,0.0,0.612,0.625,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,0.7017,0.03522,0.07544,1.146,0.5396,1.042,-0.1642,-0.895,2.152,-0.186,-0.7197,-0.7876,0.0,0.0,-0.7744,0.0,-0.2573,0.3123,-0.8623,0.598,-1.0,0.5,-0.3333,-1.021,1.569,0.6753,0.0,0.0,0.0,0.0,0.0,1.151
0.801,0.8857,0.387,0.0,-0.2091,0.625,-1.465,1.0,0.0,-0.3416,-0.3777,0.724,0.0,-0.4517,-0.5503,0.08704,0.04102,0.7466,0.563,-0.7446,-0.1887,1.042,-0.8945,2.152,-0.7163,-0.7827,0.0,0.0,-0.769,0.0,-0.274,0.294,-0.863,-0.434,-1.0,0.5,-0.3333,-0.6353,1.221,0.4683,-0.5,1.0,0.0,0.0,0.0,-0.741
1.139,-0.1136,0.387,0.0,-1.056,0.625,-1.465,1.0,0.0,-0.3416,-0.3777,0.5103,0.0,-0.449,1.974,0.1177,0.02785,-0.2336,0.576,-2.188,-0.2235,-0.744,1.042,-0.894,-0.719,-0.78,0.0,0.0,-0.7666,0.0,-0.3223,0.004642,-0.75,-1.828,-1.0,0.0,-0.3333,0.2075,0.3572,-0.042,-0.5,2.0,0.0,0.0,0.0,-3.305
0.9424,0.1666,0.387,0.0,17.16,0.75,-1.465,1.0,0.0,-0.3416,-0.3777,0.6045,0.0,-0.4463,0.2351,0.1401,0.02635,0.07007,0.601,0.8916,-0.2705,-2.186,-0.7437,1.041,-0.7183,-0.7754,0.0,0.0,-0.763,0.0,-0.303,0.4314,-0.947,0.319,-1.0,0.0,0.0,-0.1261,0.6504,0.1411,0.0,0.0,0.0,0.0,0.0,0.6562
0.835,0.01764,0.387,0.0,-0.4614,0.75,-1.465,1.0,0.0,-0.3416,-0.3777,0.5923,0.0,-0.4436,-0.02975,0.1521,0.02939,-0.09064,0.627,-0.1995,-0.31,0.8916,-2.184,-0.743,-0.7173,-0.7715,0.0,0.0,-0.7603,0.0,-0.3066,0.2722,-0.87,-0.10095,-1.0,-0.5,-0.3333,-0.0382,0.5435,0.0753,-0.5,1.0,0.0,0.0,0.0,-0.1396
0.7266,0.0954,0.387,0.0,0.776,0.75,-1.465,1.0,0.0,-0.3416,-0.3777,0.636,0.0,-0.441,-0.4595,0.1439,0.0334,0.010475,0.648,0.3672,-0.3203,-0.1991,0.891,-2.184,-0.72,-0.7676,0.0,0.0,-0.758,0.0,-0.298,0.369,-0.9116,0.0833,-1.0,-0.5,0.0,-0.1345,0.6685,0.1508,0.0,0.0,0.0,0.0,0.0,0.2051
1.009,-0.8154,0.387,0.0,-4.727,0.625,-1.465,0.0,0.0,-0.3416,-0.3777,0.4414,0.0,-0.4382,1.7,0.11005,0.03635,-0.865,0.6587,-2.025,-0.319,0.3674,-0.199,0.8906,-0.725,-0.7656,0.0,0.0,-0.7583,0.0,-0.3416,0.0557,-0.7847,-1.223,-1.0,-0.5,-0.3333,0.7056,-0.00439,-0.3535,-0.5,1.0,0.0,0.0,0.0,-2.225
1.106,-0.4402,0.387,0.0,-0.528,0.5,-1.465,0.0,0.0,-0.3416,-0.3777,0.5444,0.0,-0.4355,0.7554,0.04953,0.03848,-0.498,0.6763,0.988,-0.326,-2.023,0.3672,-0.199,-0.73,-0.7627,0.0,0.0,-0.7573,0.0,-0.3206,0.1527,-0.818,0.3877,0.0,0.0,-0.3333,0.2454,0.321,-0.10406,0.0,0.0,0.0,0.0,0.0,0.796
0.7383,-0.01063,0.387,0.0,-1.572,0.5,-1.465,1.0,0.0,-0.3416,-0.3777,0.65,0.0,-0.4329,-0.02507,-0.03012,0.0328,-0.0947,0.6875,0.9976,-0.327,0.988,-2.023,0.367,-0.7314,-0.76,0.0,0.0,-0.7554,0.0,-0.299,-0.000502,-0.7285,0.346,0.0,0.0,-0.3333,-0.1193,0.6646,0.1384,0.5,0.0,0.0,0.0,0.0,0.7026
0.529,-0.2683,0.387,0.0,-2.418,0.375,-1.465,0.0,0.0,-0.3416,-0.3777,0.5854,0.0,-0.4302,-0.3735,-0.1278,0.01385,-0.3325,0.6787,-0.719,-0.4226,0.9976,0.9873,-2.021,-0.73,-0.7573,0.0,0.0,-0.752,0.0,-0.3137,-0.2507,-0.6143,-0.2644,0.0,0.0,-0.6665,0.1385,0.358,-0.07324,-0.5,1.0,0.0,0.0,0.0,-0.4421
0.4807,0.1755,0.387,0.0,-3.9,0.375,-1.465,1.0,0.0,-0.3416,-0.3777,0.697,0.0,-0.4275,1.132,-0.2283,-0.014435,0.1216,0.683,1.046,-0.4587,-0.7188,0.997,0.987,-0.728,-0.7544,0.0,0.0,-0.749,0.0,-0.2913,0.04602,-0.7446,0.4912,0.0,0.0,-0.3333,-0.1799,0.7686,0.2191,0.0,0.0,0.0,0.0,0.0,0.9697
0.538,0.5063,0.387,0.0,1.457,0.375,-1.465,1.0,0.0,-0.3416,-0.3777,0.79,0.0,-0.4248,1.13,-0.325,-0.05063,0.4348,0.703,0.849,-0.5015,1.046,-0.7183,0.9966,-0.724,-0.7505,0.0,0.0,-0.745,0.0,-0.2732,0.1667,-0.7915,0.4785,1.0,0.5,0.0,-0.492,0.965,0.4722,0.5,0.0,0.0,0.0,0.0,0.928
0.31,0.598,0.387,0.0,0.3223,0.375,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,0.083,-0.378,-0.1002,0.5396,0.6807,0.1658,-0.556,0.849,1.045,-0.718,-0.72,-0.7476,0.0,0.0,-0.741,0.0,-0.269,-0.0685,-0.6724,0.03983,1.0,1.0,0.0,-0.5166,0.932,0.528,1.0,0.0,0.0,0.0,0.0,0.118
0.363,1.088,0.387,0.0,0.966,0.375,-1.465,1.0,0.0,-0.3416,-0.3777,0.7925,1.0,-0.4543,1.137,-0.4229,-0.1627,1.043,0.5635,1.205,-0.579,0.166,0.8486,1.045,-0.71,-0.7437,0.0,0.0,-0.7363,0.0,-0.2424,0.2283,-0.8003,0.5347,1.0,1.0,0.3333,-0.856,1.288,0.9365,1.5,0.0,0.0,0.0,0.0,1.011
0.3967,0.5337,0.387,0.0,-0.4094,0.375,-1.465,1.0,0.0,-0.3416,-0.3777,0.671,0.0,-0.4517,0.4138,-0.467,-0.2349,0.5117,0.564,-1.265,-0.5693,1.205,0.1659,0.848,-0.704,-0.7407,0.0,0.0,-0.7344,0.0,-0.2703,-0.10187,-0.6553,-0.4363,1.0,1.0,0.0,-0.3066,0.7764,0.3936,-0.5,1.0,0.0,0.0,0.0,-0.729
0.425,0.6577,0.387,0.0,0.374,0.375,-1.465,1.0,0.0,-0.3416,-0.3777,0.708,0.0,-0.449,-0.11237,-0.5073,-0.3079,0.651,0.5693,0.2979,-0.538,-1.264,1.205,0.1659,-0.6997,-0.738,0.0,0.0,-0.733,0.0,-0.2634,0.04965,-0.724,0.0974,1.0,1.0,0.3333,-0.444,0.7554,0.4656,0.0,0.0,0.0,0.0,0.0,0.2211
0.4712,0.6675,0.387,0.0,0.1615,0.375,-1.465,1.0,0.0,-0.3416,-0.3777,0.738,0.0,-0.4463,2.367,-0.5356,-0.3704,0.6465,0.6,0.2161,-0.517,0.298,-1.264,1.204,-0.6934,-0.736,0.0,0.0,-0.73,0.0,-0.2583,0.4773,-0.93,0.07697,1.0,1.5,0.6665,-0.4995,0.7515,0.4897,0.5,0.0,0.0,0.0,0.0,0.1827
0.4802,0.4834,0.387,0.0,-0.1353,0.375,-1.465,1.0,0.0,-0.3416,-0.3777,0.715,0.0,-0.4436,0.143,-0.5444,-0.4268,0.4768,0.617,-0.2993,-0.515,0.2163,0.2979,-1.263,-0.69,-0.7334,0.0,0.0,-0.728,0.0,-0.2644,0.3127,-0.8525,-0.1238,0.0,1.0,0.3333,-0.3435,0.5986,0.3525,-0.5,1.0,0.0,0.0,0.0,-0.1769
0.6445,-0.2344,0.387,0.0,-1.279,0.25,-1.465,0.0,0.0,-0.3416,-0.3777,0.561,0.0,-0.441,0.6377,-0.539,-0.4526,-0.2262,0.6274,-1.597,-0.518,-0.299,0.2162,0.2979,-0.692,-0.732,0.0,0.0,-0.728,0.0,-0.2993,0.03708,-0.739,-0.668,-1.0,0.5,0.3333,0.3054,0.03836,-0.1791,-0.5,2.0,0.0,0.0,0.0,-1.152
0.79,-0.2842,0.387,0.0,0.753,0.125,-1.465,0.0,0.0,-0.3416,-0.3777,0.554,0.0,-0.4382,0.9604,-0.5312,-0.4758,-0.2695,0.631,-0.1432,-0.5186,-1.597,-0.2988,0.2161,-0.694,-0.729,0.0,0.0,-0.728,0.0,-0.3022,-0.0376,-0.703,-0.09406,-1.0,0.5,0.0,0.2512,-0.0781,-0.2065,-0.5,3.0,0.0,0.0,0.0,-0.1256
0.8906,-1.193,0.387,0.0,7.555,0.125,-1.465,0.0,0.0,-0.3416,-0.3777,0.352,0.0,-0.4355,1.145,-0.527,-0.4963,-1.153,0.6353,-2.127,-0.4902,-0.1428,-1.596,-0.2988,-0.703,-0.728,0.0,0.0,-0.7305,0.0,-0.348,-0.05792,-0.721,-1.285,-2.0,0.0,0.0,1.052,-0.7974,-0.839,-0.5,4.0,0.0,0.0,0.0,-2.316
0.8477,-0.81,0.387,0.0,-0.297,0.125,-1.465,0.0,0.0,-0.3416,-0.3777,0.4417,0.0,-0.4329,0.4514,-0.5186,-0.5137,-0.795,0.6416,0.866,-0.4824,-2.125,-0.1427,-1.595,-0.708,-0.7266,0.0,0.0,-0.7314,0.0,-0.329,-0.07446,-0.7007,0.3247,-2.0,0.0,0.0,0.6367,-0.3853,-0.51,0.0,0.0,0.0,0.0,0.0,0.6685
1.23,-1.817,0.387,0.0,1.973,0.0,-1.465,0.0,0.0,-0.3416,-0.3777,0.1926,0.0,-0.4302,2.463,-0.53,-0.546,-1.734,0.6094,-2.648,-0.4119,0.866,-2.125,-0.1427,-0.719,-0.726,0.0,0.0,-0.7324,0.0,-0.3853,-0.5884,-0.4832,-2.094,-2.0,-0.5,-0.3333,1.662,-1.242,-1.2,-0.5,1.0,0.0,0.0,0.0,-3.875
1.184,-1.372,0.387,0.0,-0.1777,0.0,-1.465,0.0,0.0,-0.3416,-0.3777,0.2822,0.0,-0.4275,0.07294,-0.5566,-0.577,-1.262,0.5874,0.892,-0.3716,-2.648,0.8657,-2.123,-0.729,-0.7256,0.0,0.0,-0.734,0.0,-0.3667,-0.3643,-0.5806,0.508,-1.0,-0.5,0.0,1.178,-0.765,-0.865,0.0,0.0,0.0,0.0,0.0,1.047
1.099,-1.142,0.387,0.0,-0.082,-0.125,-1.465,0.0,0.0,-0.3416,-0.3777,0.3186,0.0,-0.4248,0.5723,-0.5845,-0.602,-1.07,0.5786,0.3086,-0.3472,0.8926,-2.646,0.865,-0.7373,-0.726,0.0,0.0,-0.735,0.0,-0.3594,-0.4844,-0.5166,0.0861,0.0,0.0,0.0,0.9385,-0.5723,-0.7266,0.5,0.0,0.0,0.0,0.0,0.218
1.074,-1.372,0.387,0.0,0.4263,-0.25,-1.465,0.0,0.0,-0.3416,-0.3777,0.2395,0.0,-0.422,0.84,-0.583,-0.6187,-1.294,0.549,-0.9087,-0.2986,0.3088,0.8916,-2.645,-0.744,-0.7275,0.0,0.0,-0.737,0.0,-0.3774,-0.743,-0.4004,-0.3909,0.0,-0.5,-0.3333,1.219,-0.8,-0.867,-0.5,1.0,0.0,0.0,0.0,-0.6963
1.043,-0.9844,0.387,0.0,-0.2374,-0.375,-1.465,0.0,0.0,-0.3416,-0.3777,0.301,0.0,-0.4194,0.2445,-0.5586,-0.625,-0.9224,0.5234,0.5835,-0.2988,-0.9087,0.3086,0.8916,-0.7495,-0.728,0.0,0.0,-0.737,0.0,-0.3645,-0.6714,-0.427,0.1729,0.0,-0.5,-0.3333,0.87,-0.5083,-0.7075,0.0,0.0,0.0,0.0,0.0,0.3884
0.8643,-0.5493,0.387,0.0,-0.4802,-0.5,-1.465,0.0,0.0,-0.3416,-0.3777,0.3682,0.0,-0.4167,-0.0675,-0.5024,-0.612,-0.5137,0.495,0.6333,-0.294,0.584,-0.9077,0.3083,-0.749,-0.728,0.0,0.0,-0.7373,0.0,-0.3506,-0.792,-0.3584,0.2637,1.0,0.0,-0.3333,0.543,-0.2267,-0.528,0.5,0.0,0.0,0.0,0.0,0.5576
